STATION,NAME,DATE,PRCP,SNOW,SNWD
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/29/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/30/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/01/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/02/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/03/13,0.02,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/04/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/05/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/06/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/07/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/08/13,0.5,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/09/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/10/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/11/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/12/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/13/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/14/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/15/13,0.09,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/16/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/17/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/18/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/19/13,0.58,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/20/13,0.06,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/21/13,0.01,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/22/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/23/13,0.03,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/24/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/25/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/26/13,0.39,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/27/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/28/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/29/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/30/13,0.04,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/31/13,0.5,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/01/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/02/13,0.63,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/03/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/04/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/05/13,0.07,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/06/13,0.04,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/07/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/08/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/09/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/10/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/11/13,0.01,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/12/13,0.27,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/13/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/14/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/15/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/16/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/17/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/18/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/19/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/20/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/21/13,0.01,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/22/13,0.23,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/23/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/24/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/25/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/26/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/27/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/28/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/29/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/30/13,0.36,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/31/13,0.07,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/01/13,0.14,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/02/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/03/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/04/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/05/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/06/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/07/13,0.01,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/08/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/09/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/10/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/11/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/12/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/13/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/14/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/15/13,0.65,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/16/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/17/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/18/13,0.55,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/19/13,0.84,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/20/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/21/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/22/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/23/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/24/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/25/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/26/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/27/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/28/13,0.2,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/29/13,0.18,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/30/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/01/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/02/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/03/13,0.12,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/04/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/05/13,0.82,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/06/13,0.09,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/07/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/08/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/09/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/10/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/11/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/12/13,0.12,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/13/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/14/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/15/13,0.07,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/16/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/17/13,0.29,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/18/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/19/13,0.01,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/20/13,0.01,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/21/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/22/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/23/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/24/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/25/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/26/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/27/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/28/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/29/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/30/13,0.55,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/31/13,1.04,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/01/13,0.08,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/02/13,0.01,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/03/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/04/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/05/13,0.04,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/06/13,0.6,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/07/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/08/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/09/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/10/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/11/13,0.29,0.4,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/12/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/13/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/14/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/15/13,0.01,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/16/13,0.4,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/17/13,0.39,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/18/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/19/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/20/13,0.15,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/21/13,0.05,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/22/13,0.04,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/23/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/24/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/25/13,0.03,0.5,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/26/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/27/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/28/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/29/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/30/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/01/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/02/13,0.07,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/03/13,0.02,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/04/13,0.02,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/05/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/06/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/07/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/08/13,0.24,3.1,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/09/13,0,0,3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/10/13,0,0.2,3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/11/13,0.05,0.7,3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/12/13,0,0,3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/13/13,0.01,0.2,2
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/14/13,0.23,4,3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/15/13,0,0.2,5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/16/13,0.05,0.7,5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/17/13,0.01,0.2,4
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/18/13,0,0,4
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/19/13,0.06,0,3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/20/13,0.31,0,1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/21/13,0.24,0,1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/22/13,0.2,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/23/13,0,0.1,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/24/13,0.01,0.1,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/25/13,0.07,1.2,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/26/13,0,0,1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/27/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/28/13,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/29/13,0.01,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/30/13,0.04,0.5,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/31/13,0.3,3,1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/01/14,0.25,2.1,3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/02/14,0.22,5.8,6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/03/14,0,0,8
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/04/14,0.26,3,7
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/05/14,0.59,8.7,9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/06/14,0,0,11
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/07/14,0,0,10
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/08/14,0,0,10
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/09/14,0.01,0.3,9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/10/14,0.8,0,9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/11/14,0.06,0,2
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/12/14,0,0,1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/13/14,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/14/14,0.01,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/15/14,0,0.1,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/16/14,0.01,0.3,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/17/14,0.04,1.1,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/18/14,0.12,2.4,1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/19/14,0,0,3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/20/14,0.18,3.4,1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/21/14,0.07,2.5,6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/22/14,0,0.6,5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/23/14,0,0,5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/24/14,0.02,0.4,4
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/25/14,0,0,4
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/26/14,0.17,2.4,5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/27/14,0,0,4
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/28/14,0,0,3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/29/14,0,0,3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/30/14,0,0.4,3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/31/14,0.01,0.2,3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/01/14,0.43,3.8,4
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/02/14,0,0,6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/03/14,0,0,6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/04/14,0.08,1.3,6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/05/14,0.35,5.7,10
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/06/14,0,0,12
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/07/14,0,0,11
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/08/14,0.07,2.5,11
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/09/14,0,0,13
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/10/14,0,0,13
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/11/14,0,0,12
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/12/14,0,0,12
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/13/14,0,0.1,11
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/14/14,0,0,9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/15/14,0.04,0.7,9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/16/14,0,0,10
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/17/14,0.35,5,9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/18/14,0,0,14
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/19/14,0,0,7
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/20/14,1.16,0.1,6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/21/14,0,0.3,4
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/22/14,0,0,3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/23/14,0,0,3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/24/14,0,0,2
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/25/14,0,0,2
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/26/14,0,0,2
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/27/14,0,0,2
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/28/14,0,0,2
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/01/14,0.29,3.7,3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/02/14,0.09,1.4,6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/03/14,0,0,6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/04/14,0,0.1,5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/05/14,0.15,1.7,5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/06/14,0,0,6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/07/14,0,0,5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/08/14,0.02,0.3,2
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/09/14,0,0,2
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/10/14,0,0,1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/11/14,0.14,0.4,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/12/14,0.48,3.2,3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/13/14,0,0,3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/14/14,0,0,2
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/15/14,0,0.2,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/16/14,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/17/14,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/18/14,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/19/14,0.19,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/20/14,0.04,0.7,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/21/14,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/22/14,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/23/14,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/24/14,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/25/14,0.05,0.6,1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/26/14,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/27/14,0.2,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/28/14,0.06,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/29/14,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/30/14,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/31/14,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/01/14,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/02/14,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/03/14,0.53,0,0
